Customer ID,CY Customers,CY Orders,Order Date,Order ID,Postal Code,Product ID,PY Customers,PY Orders,Row ID,Segment,Ship Date,Ship Mode,CY Profit,CY Quantity,CY Sales,Discount,Order Date (Year),Profit,PY Profit,PY Quantity,PY Sales,Quantity,Sales
MG-17680,,,22/10/2020,CA-2020-110072,43055,FUR-FU-10000521,,,147,Home Office,28/10/2020,Standard Class,,,,0.2,2020,12.9096,,,,4,93.888
JE-16165,,,5/12/2022,CA-2022-114489,53132,TEC-PH-10000215,JE-16165,CA-2022-114489,148,Corporate,9/12/2022,Standard Class,,,,0,2022,103.8015,$0K,$11,$0K,11,384.45
JE-16165,,,5/12/2022,CA-2022-114489,53132,TEC-PH-10001448,JE-16165,CA-2022-114489,149,Corporate,9/12/2022,Standard Class,,,,0,2022,5.9988,$0K,$3,$0K,3,149.97
JE-16165,,,5/12/2022,CA-2022-114489,53132,FUR-CH-10000454,JE-16165,CA-2022-114489,150,Corporate,9/12/2022,Standard Class,,,,0,2022,585.552,$1K,$8,$2K,8,1951.84
JE-16165,,,5/12/2022,CA-2022-114489,53132,OFF-BI-10002735,JE-16165,CA-2022-114489,151,Corporate,9/12/2022,Standard Class,,,,0,2022,80.6285,$0K,$5,$0K,5,171.55
TW-21025,,,13/3/2022,CA-2022-158834,85254,OFF-AP-10000326,TW-21025,CA-2022-158834,152,Home Office,16/3/2022,First Class,,,,0.2,2022,17.766,$0K,$5,$0K,5,157.92
TW-21025,,,13/3/2022,CA-2022-158834,85254,TEC-PH-10001254,TW-21025,CA-2022-158834,153,Home Office,16/3/2022,First Class,,,,0.2,2022,15.2388,$0K,$2,$0K,2,203.184
SP-20650,,,31/5/2021,CA-2021-124919,95123,OFF-PA-10001950,,,154,Corporate,2/6/2021,First Class,,,,0,2021,26.271,,,,7,58.38
SP-20650,,,31/5/2021,CA-2021-124919,95123,OFF-PA-10002254,,,155,Corporate,2/6/2021,First Class,,,,0,2021,48.5392,,,,4,105.52
SP-20650,,,31/5/2021,CA-2021-124919,95123,OFF-ST-10001590,,,156,Corporate,2/6/2021,First Class,,,,0,2021,21.0288,,,,6,80.88
NK-18490,,,28/5/2021,CA-2021-118948,98105,OFF-AR-10001547,,,157,Home Office,3/6/2021,Standard Class,,,,0,2021,1.7901,,,,3,6.63
DB-13060,,,1/3/2020,CA-2020-104269,98115,FUR-CH-10004063,,,158,Consumer,6/3/2020,Second Class,,,,0.2,2020,51.4764,,,,2,457.568
NP-18670,,,20/11/2022,CA-2022-114104,73034,OFF-LA-10002475,NP-18670,CA-2022-114104,159,Consumer,24/11/2022,Standard Class,,,,0,2022,6.8714,$0K,$2,$0K,2,14.62
NP-18670,,,20/11/2022,CA-2022-114104,73034,TEC-PH-10004536,NP-18670,CA-2022-114104,160,Consumer,24/11/2022,Standard Class,,,,0,2022,236.2325,$0K,$7,$1K,7,944.93
TT-21070,,,11/5/2022,CA-2022-162733,90045,OFF-PA-10002751,TT-21070,CA-2022-162733,161,Consumer,12/5/2022,First Class,,,,0,2022,2.691,$0K,$1,$0K,1,5.98
EM-13960,,,28/12/2021,CA-2021-119697,19134,TEC-AC-10003657,,,162,Consumer,31/12/2021,Second Class,,,,0.2,2021,1.3596,,,,2,54.384
RD-19900,,,16/11/2022,CA-2022-154508,88220,OFF-EN-10001990,RD-19900,CA-2022-154508,163,Consumer,20/11/2022,Standard Class,,,,0,2022,13.348,$0K,$5,$0K,5,28.4
MJ-17740,,,7/11/2022,CA-2022-113817,98115,OFF-BI-10004002,MJ-17740,CA-2022-113817,164,Consumer,11/11/2022,Standard Class,,,,0.2,2022,9.688,$0K,$2,$0K,2,27.68
BM-11140,,,8/9/2020,CA-2020-139892,78207,OFF-AR-10004441,,,165,Consumer,12/9/2020,Standard Class,,,,0.2,2020,2.7324,,,,3,9.936
BM-11140,,,8/9/2020,CA-2020-139892,78207,TEC-MA-10000822,,,166,Consumer,12/9/2020,Standard Class,,,,0.4,2020,-1359.992,,,,8,8159.952
BM-11140,,,8/9/2020,CA-2020-139892,78207,OFF-ST-10000991,,,167,Consumer,12/9/2020,Standard Class,,,,0.2,2020,-58.6347,,,,3,275.928
BM-11140,,,8/9/2020,CA-2020-139892,78207,FUR-CH-10004287,,,168,Consumer,12/9/2020,Standard Class,,,,0.3,2020,-24.858,,,,9,1740.06
BM-11140,,,8/9/2020,CA-2020-139892,78207,OFF-AR-10002656,,,169,Consumer,12/9/2020,Standard Class,,,,0.2,2020,6.8136,,,,6,32.064
BM-11140,,,8/9/2020,CA-2020-139892,78207,OFF-AP-10002518,,,170,Consumer,12/9/2020,Standard Class,,,,0.8,2020,-453.849,,,,5,177.98
BM-11140,,,8/9/2020,CA-2020-139892,78207,TEC-PH-10003931,,,171,Consumer,12/9/2020,Standard Class,,,,0.2,2020,8.9985,,,,3,143.976
CS-12130,,,5/8/2020,CA-2020-118962,90004,OFF-PA-10000659,,,172,Consumer,9/8/2020,Standard Class,,,,0,2020,9.8418,,,,3,20.94
CS-12130,,,5/8/2020,CA-2020-118962,90004,OFF-PA-10001144,,,173,Consumer,9/8/2020,Standard Class,,,,0,2020,53.2608,,,,2,110.96
CS-12130,,,5/8/2020,CA-2020-118962,90004,FUR-CH-10003817,,,174,Consumer,9/8/2020,Standard Class,,,,0.2,2020,21.259,,,,7,340.144
JB-15400,,,14/9/2020,US-2020-100853,60623,OFF-AP-10000891,,,175,Corporate,19/9/2020,Standard Class,,,,0.8,2020,-131.12,,,,2,52.448
JB-15400,,,14/9/2020,US-2020-100853,60623,OFF-LA-10003148,,,176,Corporate,19/9/2020,Standard Class,,,,0.2,2020,6.552,,,,4,20.16
SJ-20500,SJ-20500,US-2023-152366,21/4/2023,US-2023-152366,77036,OFF-AP-10002684,,,177,Consumer,25/4/2023,Second Class,$0K,$4,$0K,0.8,2023,-243.16,,,,4,97.264
JE-15745,,,21/11/2021,US-2021-101511,43055,FUR-CH-10004698,,,178,Consumer,23/11/2021,Second Class,,,,0.3,2021,-11.3372,,,,7,396.802
JE-15745,,,21/11/2021,US-2021-101511,43055,OFF-SU-10002189,,,179,Consumer,23/11/2021,Second Class,,,,0.2,2021,-3.7715,,,,5,15.88
JK-15640,,,15/12/2021,CA-2021-137225,10009,OFF-AR-10001940,,,180,Home Office,19/12/2021,Standard Class,,,,0,2021,1.4104,,,,1,3.28
DK-13150,,,5/12/2020,CA-2020-166191,62521,OFF-ST-10003455,,,181,Corporate,9/12/2020,Second Class,,,,0.2,2020,1.8612,,,,2,24.816
DK-13150,,,5/12/2020,CA-2020-166191,62521,TEC-AC-10004659,,,182,Corporate,9/12/2020,Second Class,,,,0.2,2020,76.6395,,,,7,408.744
RM-19675,,,19/11/2020,CA-2020-158274,71203,TEC-PH-10003273,,,183,Home Office,24/11/2020,Second Class,,,,0,2020,131.0296,,,,4,503.96
RM-19675,,,19/11/2020,CA-2020-158274,71203,TEC-PH-10004896,,,184,Home Office,24/11/2020,Second Class,,,,0,2020,41.986,,,,5,149.95
RM-19675,,,19/11/2020,CA-2020-158274,71203,TEC-AC-10002345,,,185,Home Office,24/11/2020,Second Class,,,,0,2020,7.25,,,,2,29
SK-19990,,,28/11/2022,CA-2022-105018,06824,OFF-BI-10001890,SK-19990,CA-2022-105018,186,Consumer,2/12/2022,Standard Class,,,,0,2022,3.4368,$0K,$2,$0K,2,7.16
FM-14290,,,26/8/2020,CA-2020-123260,90032,TEC-AC-10002323,,,187,Home Office,30/8/2020,Standard Class,,,,0,2020,22.984,,,,8,176.8
AM-10360,,,16/7/2022,CA-2022-157000,75051,OFF-ST-10001328,AM-10360,CA-2022-157000,188,Corporate,22/7/2022,Standard Class,,,,0.2,2022,3.7224,$0K,$3,$0K,3,37.224
AM-10360,,,16/7/2022,CA-2022-157000,75051,OFF-PA-10001950,AM-10360,CA-2022-157000,189,Corporate,22/7/2022,Standard Class,,,,0.2,2022,6.255,$0K,$3,$0K,3,20.016
MP-17470,,,12/10/2021,CA-2021-102281,10035,FUR-BO-10002613,,,190,Home Office,14/10/2021,First Class,,,,0.2,2021,112.392,,,,4,899.136
MP-17470,,,12/10/2021,CA-2021-102281,10035,TEC-PH-10001552,,,191,Home Office,14/10/2021,First Class,,,,0,2021,20.0928,,,,6,71.76
MP-17470,,,12/10/2021,CA-2021-102281,10035,OFF-PA-10000061,,,192,Home Office,14/10/2021,First Class,,,,0,2021,24.8832,,,,8,51.84
MP-17470,,,12/10/2021,CA-2021-102281,10035,FUR-BO-10002545,,,193,Home Office,14/10/2021,First Class,,,,0.2,2021,46.9764,,,,3,626.352
MP-17470,,,12/10/2021,CA-2021-102281,10035,OFF-AR-10003514,,,194,Home Office,14/10/2021,First Class,,,,0,2021,6.567,,,,5,19.9
MZ-17515,,,31/10/2021,CA-2021-131457,92374,OFF-EN-10001509,,,195,Corporate,6/11/2021,Standard Class,,,,0,2021,6.7116,,,,7,14.28
CB-12025,,,21/3/2020,CA-2020-140004,45011,OFF-AR-10004685,,,196,Consumer,25/3/2020,Standard Class,,,,0.2,2020,1.2038,,,,2,7.408
CB-12025,,,21/3/2020,CA-2020-140004,45011,OFF-AR-10004027,,,197,Consumer,25/3/2020,Standard Class,,,,0.2,2020,1.5876,,,,3,6.048
VM-21685,VM-21685,CA-2023-107720,6/11/2023,CA-2023-107720,07090,OFF-ST-10001414,,,198,Home Office,13/11/2023,Standard Class,$0K,$3,$0K,0,2023,12.0276,,,,3,46.26
FH-14365,FH-14365,US-2023-124303,6/7/2023,US-2023-124303,19120,OFF-BI-10000343,,,199,Corporate,13/7/2023,Standard Class,$0K,$2,$0K,0.7,2023,-2.2586,,,,2,2.946
FH-14365,FH-14365,US-2023-124303,6/7/2023,US-2023-124303,19120,OFF-PA-10002749,,,200,Corporate,13/7/2023,Standard Class,$0K,$3,$0K,0.2,2023,5.8203,,,,3,16.056
MB-17305,MB-17305,CA-2023-105074,24/6/2023,CA-2023-105074,44312,OFF-PA-10002666,,,201,Consumer,29/6/2023,Standard Class,$0K,$3,$0K,0.2,2023,6.795,,,,3,21.744
BS-11755,,,3/8/2020,CA-2020-133690,80219,FUR-TA-10004289,,,202,Consumer,5/8/2020,First Class,,,,0.5,2020,-161.875,,,,2,218.75
BS-11755,,,3/8/2020,CA-2020-133690,80219,OFF-AP-10003622,,,203,Consumer,5/8/2020,First Class,,,,0.2,2020,0.2925,,,,1,2.6
LC-17140,LC-17140,US-2023-116701,17/12/2023,US-2023-116701,75220,OFF-AP-10003217,,,204,Consumer,21/12/2023,Second Class,$0K,$2,$0K,0.8,2023,-178.9668,,,,2,66.284
HK-14890,HK-14890,CA-2023-126382,3/6/2023,CA-2023-126382,37064,FUR-FU-10002960,,,205,Corporate,7/6/2023,Standard Class,$0K,$7,$0K,0.2,2023,9.6712,,,,7,35.168
LE-16810,LE-16810,CA-2023-108329,9/12/2023,CA-2023-108329,90604,TEC-PH-10001918,,,206,Consumer,14/12/2023,Standard Class,$0K,$4,$0K,0.2,2023,44.4768,,,,4,444.768
JH-15985,JH-15985,CA-2023-135860,1/12/2023,CA-2023-135860,48601,OFF-ST-10000642,,,207,Consumer,7/12/2023,Standard Class,$0K,$4,$0K,0,2023,5.8744,,,,4,83.92
JH-15985,JH-15985,CA-2023-135860,1/12/2023,CA-2023-135860,48601,TEC-PH-10001700,,,208,Consumer,7/12/2023,Standard Class,$0K,$2,$0K,0,2023,35.6346,,,,2,131.98
JH-15985,JH-15985,CA-2023-135860,1/12/2023,CA-2023-135860,48601,OFF-BI-10003274,,,209,Consumer,7/12/2023,Standard Class,$0K,$4,$0K,0,2023,7.4824,,,,4,15.92
JH-15985,JH-15985,CA-2023-135860,1/12/2023,CA-2023-135860,48601,OFF-FA-10000134,,,210,Consumer,7/12/2023,Standard Class,$0K,$9,$0K,0,2023,16.2099,,,,9,52.29
JH-15985,JH-15985,CA-2023-135860,1/12/2023,CA-2023-135860,48601,OFF-ST-10001522,,,211,Consumer,7/12/2023,Standard Class,$0K,$1,$0K,0,2023,3.6796,,,,1,91.99
MS-17980,,,9/2/2021,CA-2021-101007,75220,TEC-AC-10001266,,,212,Corporate,13/2/2021,Second Class,,,,0.2,2021,6.5,,,,2,20.8
VW-21775,,,2/1/2021,CA-2021-146262,44256,OFF-LA-10004544,,,213,Corporate,9/1/2021,Standard Class,,,,0.2,2021,8.88,,,,2,23.68
VW-21775,,,2/1/2021,CA-2021-146262,44256,FUR-BO-10004695,,,214,Corporate,9/1/2021,Standard Class,,,,0.5,2021,-244.323,,,,5,452.45
VW-21775,,,2/1/2021,CA-2021-146262,44256,TEC-PH-10002844,,,215,Corporate,9/1/2021,Standard Class,,,,0.4,2021,-14.6958,,,,3,62.982
VW-21775,,,2/1/2021,CA-2021-146262,44256,TEC-MA-10000864,,,216,Corporate,9/1/2021,Standard Class,,,,0.7,2021,-950.4,,,,9,1188
VW-21775,,,2/1/2021,CA-2021-146262,44256,TEC-AC-10000109,,,217,Corporate,9/1/2021,Standard Class,,,,0.2,2021,4.4792,,,,2,89.584
JH-15910,,,28/10/2022,CA-2022-130162,90032,OFF-ST-10001328,JH-15910,CA-2022-130162,218,Consumer,1/11/2022,Standard Class,,,,0,2022,26.0568,$0K,$6,$0K,6,93.06
JH-15910,,,28/10/2022,CA-2022-130162,90032,TEC-PH-10002563,JH-15910,CA-2022-130162,219,Consumer,1/11/2022,Standard Class,,,,0.2,2022,22.6782,$0K,$3,$0K,3,302.376
JB-15925,,,24/12/2021,CA-2021-169397,43017,OFF-FA-10000585,,,220,Consumer,27/12/2021,First Class,,,,0.2,2021,1.8148,,,,2,5.584
JB-15925,,,24/12/2021,CA-2021-169397,43017,OFF-PA-10004000,,,221,Consumer,27/12/2021,First Class,,,,0.2,2021,8.2302,,,,6,22.704
JB-15925,,,24/12/2021,CA-2021-169397,43017,OFF-BI-10002852,,,222,Consumer,27/12/2021,First Class,,,,0.7,2021,-13.8432,,,,4,19.776
JB-15925,,,24/12/2021,CA-2021-169397,43017,FUR-FU-10000087,,,223,Consumer,27/12/2021,First Class,,,,0.2,2021,19.0848,,,,4,72.704
JB-15925,,,24/12/2021,CA-2021-169397,43017,TEC-MA-10001148,,,224,Consumer,27/12/2021,First Class,,,,0.7,2021,-383.9904,,,,4,479.988
JB-15925,,,24/12/2021,CA-2021-169397,43017,OFF-AR-10001958,,,225,Consumer,27/12/2021,First Class,,,,0.2,2021,2.7168,,,,2,27.168
DS-13180,,,9/8/2021,CA-2021-163055,48227,OFF-AR-10001026,,,226,Corporate,16/8/2021,Standard Class,,,,0,2021,0.968,,,,1,2.2
DS-13180,,,9/8/2021,CA-2021-163055,48227,FUR-TA-10003748,,,227,Corporate,16/8/2021,Standard Class,,,,0,2021,136.939,,,,5,622.45
DS-13180,,,9/8/2021,CA-2021-163055,48227,OFF-ST-10002485,,,228,Corporate,16/8/2021,Standard Class,,,,0,2021,0.2198,,,,1,21.98
VD-21670,,,28/2/2021,US-2021-145436,38401,FUR-CH-10004860,,,229,Consumer,4/3/2021,Standard Class,,,,0.2,2021,-28.2744,,,,2,161.568
VD-21670,,,28/2/2021,US-2021-145436,38401,FUR-CH-10004477,,,230,Consumer,4/3/2021,Standard Class,,,,0.2,2021,43.8408,,,,8,389.696
EA-14035,,,13/9/2020,US-2020-156216,28205,OFF-BI-10001679,,,231,Corporate,17/9/2020,Standard Class,,,,0.7,2020,-12.432,,,,7,18.648
CS-12400,CS-12400,US-2023-100930,7/4/2023,US-2023-100930,33614,FUR-TA-10001705,,,232,Home Office,12/4/2023,Standard Class,$0K,$2,$0K,0.45,2023,-102.048,,,,2,233.86
CS-12400,CS-12400,US-2023-100930,7/4/2023,US-2023-100930,33614,FUR-TA-10003473,,,233,Home Office,12/4/2023,Standard Class,$0K,$3,$1K,0.45,2023,-248.2458,,,,3,620.6145
CS-12400,CS-12400,US-2023-100930,7/4/2023,US-2023-100930,33614,OFF-BI-10001679,,,234,Home Office,12/4/2023,Standard Class,$0K,$2,$0K,0.7,2023,-3.552,,,,2,5.328
CS-12400,CS-12400,US-2023-100930,7/4/2023,US-2023-100930,33614,FUR-FU-10004017,,,235,Home Office,12/4/2023,Standard Class,$0K,$3,$0K,0.2,2023,0,,,,3,258.072
CS-12400,CS-12400,US-2023-100930,7/4/2023,US-2023-100930,33614,TEC-AC-10003832,,,236,Home Office,12/4/2023,Standard Class,$0K,$3,$1K,0.2,2023,-7.7247,,,,3,617.976
DB-13120,DB-13120,CA-2023-160514,12/11/2023,CA-2023-160514,95051,OFF-PA-10002479,,,237,Corporate,16/11/2023,Standard Class,$0K,$2,$0K,0,2023,4.752,,,,2,10.56
KL-16645,,,4/6/2022,CA-2022-157749,60610,OFF-PA-10003349,KL-16645,CA-2022-157749,238,Consumer,9/6/2022,Second Class,,,,0.2,2022,9.396,$0K,$5,$0K,5,25.92
KL-16645,,,4/6/2022,CA-2022-157749,60610,FUR-FU-10000576,KL-16645,CA-2022-157749,239,Consumer,9/6/2022,Second Class,,,,0.6,2022,-356.728,$0K,$5,$0K,5,419.68
KL-16645,,,4/6/2022,CA-2022-157749,60610,FUR-FU-10004351,KL-16645,CA-2022-157749,240,Consumer,9/6/2022,Second Class,,,,0.6,2022,-4.6752,$0K,$3,$0K,3,11.688
KL-16645,,,4/6/2022,CA-2022-157749,60610,TEC-PH-10000011,KL-16645,CA-2022-157749,241,Consumer,9/6/2022,Second Class,,,,0.2,2022,11.1944,$0K,$2,$0K,2,31.984
KL-16645,,,4/6/2022,CA-2022-157749,60610,FUR-TA-10002607,KL-16645,CA-2022-157749,242,Consumer,9/6/2022,Second Class,,,,0.5,2022,-120.513,$0K,$5,$0K,5,177.225
KL-16645,,,4/6/2022,CA-2022-157749,60610,FUR-FU-10002505,KL-16645,CA-2022-157749,243,Consumer,9/6/2022,Second Class,,,,0.6,2022,-2.8308,$0K,$3,$0K,3,4.044
KL-16645,,,4/6/2022,CA-2022-157749,60610,OFF-AR-10004685,KL-16645,CA-2022-157749,244,Consumer,9/6/2022,Second Class,,,,0.2,2022,1.2038,$0K,$2,$0K,2,7.408
DW-13480,,,1/6/2020,CA-2020-131926,55044,FUR-CH-10004063,,,245,Home Office,6/6/2020,Second Class,,,,0,2020,580.5394,,,,7,2001.86
DW-13480,,,1/6/2020,CA-2020-131926,55044,OFF-ST-10002276,,,246,Home Office,6/6/2020,Second Class,,,,0,2020,41.68,,,,2,166.72
DW-13480,,,1/6/2020,CA-2020-131926,55044,OFF-PA-10004082,,,247,Home Office,6/6/2020,Second Class,,,,0,2020,23.94,,,,6,47.88
DW-13480,,,1/6/2020,CA-2020-131926,55044,OFF-AP-10002945,,,248,Home Office,6/6/2020,Second Class,,,,0,2020,496.0725,,,,5,1503.25
DW-13480,,,1/6/2020,CA-2020-131926,55044,OFF-PA-10000061,,,249,Home Office,6/6/2020,Second Class,,,,0,2020,12.4416,,,,4,25.92
LH-17155,,,10/12/2022,CA-2022-154739,94109,FUR-CH-10002965,LH-17155,CA-2022-154739,250,Consumer,15/12/2022,Second Class,,,,0.2,2022,28.1372,$0K,$2,$0K,2,321.568
KC-16540,,,11/9/2022,CA-2022-145625,92037,OFF-PA-10004569,KC-16540,CA-2022-145625,251,Consumer,17/9/2022,Standard Class,,,,0,2022,3.5767,$0K,$1,$0K,1,7.61
KC-16540,,,11/9/2022,CA-2022-145625,92037,TEC-AC-10003832,KC-16540,CA-2022-145625,252,Consumer,17/9/2022,Standard Class,,,,0,2022,636.0003,$1K,$13,$3K,13,3347.37
DL-13315,,,10/12/2022,CA-2022-146941,10024,OFF-ST-10001228,DL-13315,CA-2022-146941,253,Consumer,13/12/2022,First Class,,,,0,2022,22.5624,$0K,$6,$0K,6,80.58
DL-13315,,,10/12/2022,CA-2022-146941,10024,OFF-EN-10003296,DL-13315,CA-2022-146941,254,Consumer,13/12/2022,First Class,,,,0,2022,162.864,$0K,$4,$0K,4,361.92
DR-12880,,,28/11/2021,US-2021-159982,60623,FUR-FU-10002505,,,255,Corporate,4/12/2021,Standard Class,,,,0.6,2021,-8.4924,,,,9,12.132
DR-12880,,,28/11/2021,US-2021-159982,60623,OFF-ST-10004804,,,256,Corporate,4/12/2021,Standard Class,,,,0.2,2021,-19.5624,,,,2,82.368
DR-12880,,,28/11/2021,US-2021-159982,60623,OFF-ST-10001590,,,257,Corporate,4/12/2021,Standard Class,,,,0.2,2021,4.044,,,,5,53.92
DR-12880,,,28/11/2021,US-2021-159982,60623,TEC-PH-10001580,,,258,Corporate,4/12/2021,Standard Class,,,,0.2,2021,56.6916,,,,6,647.904
CC-12670,CC-12670,CA-2023-163139,1/12/2023,CA-2023-163139,10009,TEC-AC-10000290,,,259,Consumer,3/12/2023,Second Class,$0K,$3,$0K,0,2023,6.9258,,,,3,20.37
CC-12670,CC-12670,CA-2023-163139,1/12/2023,CA-2023-163139,10009,OFF-ST-10002790,,,260,Consumer,3/12/2023,Second Class,$0K,$3,$0K,0,2023,6.6465,,,,3,221.55
CC-12670,CC-12670,CA-2023-163139,1/12/2023,CA-2023-163139,10009,OFF-BI-10003460,,,261,Consumer,3/12/2023,Second Class,$0K,$5,$0K,0.2,2023,6.132,,,,5,17.52
Dl-13600,Dl-13600,US-2023-155299,8/6/2023,US-2023-155299,77506,OFF-AP-10002203,,,262,Corporate,12/6/2023,Standard Class,$0K,$2,$0K,0.8,2023,-4.466,,,,2,1.624
SB-20290,,,19/9/2020,US-2020-106992,77036,TEC-MA-10000822,,,263,Corporate,21/9/2020,Second Class,,,,0.4,2020,-509.997,,,,3,3059.982
SB-20290,,,19/9/2020,US-2020-106992,77036,TEC-MA-10003353,,,264,Corporate,21/9/2020,Second Class,,,,0.4,2020,-251.9958,,,,7,2519.958
RC-19825,,,6/6/2022,CA-2022-125318,60610,TEC-PH-10001433,RC-19825,CA-2022-125318,265,Consumer,13/6/2022,Standard Class,,,,0.2,2022,28.7196,$0K,$4,$0K,4,328.224
AH-10210,,,10/11/2021,CA-2021-155040,94513,TEC-AC-10004469,,,266,Consumer,15/11/2021,Standard Class,,,,0,2021,35.156,,,,2,79.9
CB-12535,CB-12535,CA-2023-136826,16/6/2023,CA-2023-136826,27514,OFF-AR-10003602,,,267,Corporate,20/6/2023,Standard Class,$0K,$3,$0K,0.2,2023,4.7304,,,,3,14.016
PG-18895,,,22/1/2022,CA-2022-111010,07960,OFF-FA-10003472,PG-18895,CA-2022-111010,268,Consumer,28/1/2022,Standard Class,,,,0,2022,0.3024,$0K,$6,$0K,6,7.56
CA-12310,CA-12310,US-2023-145366,9/12/2023,US-2023-145366,45231,OFF-ST-10004180,,,269,Corporate,13/12/2023,Standard Class,$0K,$1,$0K,0.2,2023,-7.4416,,,,1,37.208
CA-12310,CA-12310,US-2023-145366,9/12/2023,US-2023-145366,45231,OFF-EN-10004386,,,270,Corporate,13/12/2023,Standard Class,$0K,$3,$0K,0.2,2023,21.591,,,,3,57.576
KH-16690,KH-16690,CA-2023-163979,28/12/2023,CA-2023-163979,94110,OFF-ST-10003208,,,271,Corporate,2/1/2024,Second Class,$0K,$4,$1K,0,2023,210.4936,,,,4,725.84
HA-14920,,,30/7/2021,CA-2021-155334,94109,TEC-AC-10003628,,,272,Consumer,31/7/2021,First Class,,,,0,2021,92.3692,,,,7,209.93
HA-14920,,,30/7/2021,CA-2021-155334,94109,FUR-FU-10003274,,,273,Consumer,31/7/2021,First Class,,,,0,2021,2.3232,,,,3,5.28
HA-14920,,,30/7/2021,CA-2021-155334,94109,OFF-BI-10002557,,,274,Consumer,31/7/2021,First Class,,,,0.2,2021,4.095,,,,3,10.92
BB-10990,BB-10990,CA-2023-118136,16/9/2023,CA-2023-118136,90301,OFF-PA-10002615,,,275,Corporate,17/9/2023,First Class,$0K,$2,$0K,0,2023,4.0572,,,,2,8.82
BB-10990,BB-10990,CA-2023-118136,16/9/2023,CA-2023-118136,90301,OFF-AR-10001427,,,276,Corporate,17/9/2023,First Class,$0K,$1,$0K,0,2023,1.5548,,,,1,5.98
AG-10495,AG-10495,CA-2023-132976,13/10/2023,CA-2023-132976,19140,OFF-PA-10000673,,,277,Corporate,17/10/2023,Standard Class,$0K,$2,$0K,0.2,2023,4.0768,,,,2,11.648
AG-10495,AG-10495,CA-2023-132976,13/10/2023,CA-2023-132976,19140,OFF-PA-10004470,,,278,Corporate,17/10/2023,Standard Class,$0K,$4,$0K,0.2,2023,5.9072,,,,4,18.176
AG-10495,AG-10495,CA-2023-132976,13/10/2023,CA-2023-132976,19140,OFF-ST-10000876,,,279,Corporate,17/10/2023,Standard Class,$0K,$6,$0K,0.2,2023,5.9712,,,,6,59.712
AG-10495,AG-10495,CA-2023-132976,13/10/2023,CA-2023-132976,19140,OFF-LA-10002043,,,280,Corporate,17/10/2023,Standard Class,$0K,$3,$0K,0.2,2023,8.694,,,,3,24.84
SC-20725,,,26/9/2021,US-2021-161991,77070,OFF-BI-10004967,,,281,Consumer,28/9/2021,Second Class,,,,0.8,2021,-3.432,,,,5,2.08
SC-20725,,,26/9/2021,US-2021-161991,77070,TEC-PH-10001760,,,282,Consumer,28/9/2021,Second Class,,,,0.2,2021,376.11,,,,7,1114.4
JO-15280,,,2/11/2021,CA-2021-130890,90004,FUR-TA-10002903,,,283,Consumer,6/11/2021,Standard Class,,,,0.2,2021,51.942,,,,5,1038.84
TB-21520,,,26/9/2021,CA-2021-130883,97206,OFF-PA-10000474,,,284,Consumer,2/10/2021,Standard Class,,,,0.2,2021,47.844,,,,5,141.76
TB-21520,,,26/9/2021,CA-2021-130883,97206,TEC-AC-10001956,,,285,Consumer,2/10/2021,Standard Class,,,,0.2,2021,47.96,,,,5,239.8
TB-21520,,,26/9/2021,CA-2021-130883,97206,OFF-PA-10004100,,,286,Consumer,2/10/2021,Standard Class,,,,0.2,2021,10.8864,,,,6,31.104
AH-10195,,,18/12/2022,CA-2022-112697,33319,OFF-BI-10000778,AH-10195,CA-2022-112697,287,Corporate,20/12/2022,Second Class,,,,0.7,2022,-169.372,$0K,$7,$0K,7,254.058
AH-10195,,,18/12/2022,CA-2022-112697,33319,OFF-AP-10002684,AH-10195,CA-2022-112697,288,Corporate,20/12/2022,Second Class,,,,0.2,2022,24.316,$0K,$2,$0K,2,194.528
AH-10195,,,18/12/2022,CA-2022-112697,33319,OFF-SU-10000646,AH-10195,CA-2022-112697,289,Corporate,20/12/2022,Second Class,,,,0.2,2022,-204.3145,$0K,$5,$1K,5,961.48
NZ-18565,,,20/11/2022,CA-2022-110772,43229,OFF-FA-10002983,NZ-18565,CA-2022-110772,290,Home Office,24/11/2022,Second Class,,,,0.2,2022,6.6836,$0K,$7,$0K,7,19.096
NZ-18565,,,20/11/2022,CA-2022-110772,43229,OFF-LA-10004689,NZ-18565,CA-2022-110772,291,Home Office,24/11/2022,Second Class,,,,0.2,2022,6.2424,$0K,$8,$0K,8,18.496
NZ-18565,,,20/11/2022,CA-2022-110772,43229,TEC-AC-10002001,NZ-18565,CA-2022-110772,292,Home Office,24/11/2022,Second Class,,,,0.2,2022,54.3966,$0K,$2,$0K,2,255.984
NZ-18565,,,20/11/2022,CA-2022-110772,43229,FUR-BO-10004709,NZ-18565,CA-2022-110772,293,Home Office,24/11/2022,Second Class,,,,0.5,2022,-48.7032,$0K,$3,$0K,3,86.97
KL-16555,,,26/12/2020,CA-2020-111451,80906,FUR-FU-10004091,,,294,Corporate,28/12/2020,First Class,,,,0.2,2020,78.8592,,,,8,300.416
KL-16555,,,26/12/2020,CA-2020-111451,80906,FUR-CH-10001891,,,295,Corporate,28/12/2020,First Class,,,,0.2,2020,20.1558,,,,3,230.352
KL-16555,,,26/12/2020,CA-2020-111451,80906,FUR-FU-10002918,,,296,Corporate,28/12/2020,First Class,,,,0.2,2020,-24.5646,,,,3,218.352
